,league_id,name,country,year,players,statistics_fixtures,current,predictions,odds
917,48,League Cup,England,2016,True,True,False,True,False
918,48,League Cup,England,2017,True,True,False,True,False
919,48,League Cup,England,2018,True,True,False,True,False
920,48,League Cup,England,2019,True,True,False,True,False
921,48,League Cup,England,2020,True,True,False,True,False
922,48,League Cup,England,2021,True,True,False,True,False
923,48,League Cup,England,2022,True,True,False,True,False
924,48,League Cup,England,2023,True,True,False,True,False
925,48,League Cup,England,2024,False,False,True,True,False
926,43,National League,England,2011,True,False,False,True,False
927,43,National League,England,2012,True,False,False,True,False
928,43,National League,England,2013,True,False,False,True,False
929,43,National League,England,2014,True,False,False,True,False
930,43,National League,England,2015,True,False,False,True,False
931,43,National League,England,2016,True,False,False,True,False
932,43,National League,England,2017,True,False,False,True,False
933,43,National League,England,2018,True,False,False,True,False
934,43,National League,England,2019,True,False,False,True,False
935,43,National League,England,2020,True,False,False,True,False
936,43,National League,England,2021,True,False,False,True,False
937,43,National League,England,2022,True,False,False,True,False
938,43,National League,England,2023,True,False,False,True,False
939,43,National League,England,2024,True,False,True,True,False
940,41,League One,England,2011,True,False,False,True,False
941,41,League One,England,2012,True,False,False,True,False
942,41,League One,England,2013,True,False,False,True,False
943,41,League One,England,2014,True,False,False,True,False
944,41,League One,England,2015,True,True,False,True,False
945,41,League One,England,2016,True,True,False,True,False
946,41,League One,England,2017,True,True,False,True,False
947,41,League One,England,2018,True,True,False,True,False
948,41,League One,England,2019,True,True,False,True,False
949,41,League One,England,2020,True,True,False,True,False
950,41,League One,England,2021,True,True,False,True,False
951,41,League One,England,2022,True,True,False,True,False
952,41,League One,England,2023,True,True,False,True,False
953,41,League One,England,2024,True,False,True,True,False
954,42,League Two,England,2011,True,False,False,True,False
955,42,League Two,England,2012,True,False,False,True,False
956,42,League Two,England,2013,True,False,False,True,False
957,42,League Two,England,2014,True,False,False,True,False
958,42,League Two,England,2015,True,False,False,True,False
959,42,League Two,England,2016,True,False,False,True,False
960,42,League Two,England,2017,True,True,False,True,False
961,42,League Two,England,2018,True,True,False,True,False
962,42,League Two,England,2019,True,True,False,True,False
963,42,League Two,England,2020,True,True,False,True,False
964,42,League Two,England,2021,True,True,False,True,False
965,42,League Two,England,2022,True,True,False,True,False
966,42,League Two,England,2023,True,True,False,True,False
967,42,League Two,England,2024,True,False,True,True,False
968,551,Super Cup,Turkey,2012,True,False,False,True,False
969,551,Super Cup,Turkey,2013,True,False,False,True,False
970,551,Super Cup,Turkey,2014,True,False,False,True,False
971,551,Super Cup,Turkey,2015,False,False,False,True,False
972,551,Super Cup,Turkey,2016,False,False,False,True,False
973,551,Super Cup,Turkey,2017,False,False,False,True,False
974,551,Super Cup,Turkey,2018,False,False,False,True,False
975,551,Super Cup,Turkey,2019,False,False,False,True,False
976,551,Super Cup,Turkey,2020,False,True,False,True,False
977,551,Super Cup,Turkey,2021,False,True,False,True,False
978,551,Super Cup,Turkey,2022,False,True,False,True,False
979,551,Super Cup,Turkey,2023,False,True,True,True,False
980,245,Ykkönen,Finland,2012,True,False,False,True,False
981,245,Ykkönen,Finland,2013,True,False,False,True,False
982,245,Ykkönen,Finland,2014,True,False,False,True,False
983,245,Ykkönen,Finland,2015,True,False,False,True,False
984,245,Ykkönen,Finland,2016,True,False,False,True,False
985,245,Ykkönen,Finland,2017,True,False,False,True,False
986,245,Ykkönen,Finland,2018,True,False,False,True,False
987,245,Ykkönen,Finland,2019,True,False,False,True,False
988,245,Ykkönen,Finland,2020,True,False,False,True,False
989,245,Ykkönen,Finland,2021,True,False,False,True,False
990,245,Ykkönen,Finland,2022,True,False,False,True,False
991,245,Ykkönen,Finland,2023,True,False,False,True,False
992,245,Ykkönen,Finland,2024,True,False,True,True,True
993,244,Veikkausliiga,Finland,2012,True,False,False,True,False
994,244,Veikkausliiga,Finland,2013,True,False,False,True,False
995,244,Veikkausliiga,Finland,2014,True,False,False,True,False
996,244,Veikkausliiga,Finland,2015,True,True,False,True,False
997,244,Veikkausliiga,Finland,2016,True,False,False,True,False
998,244,Veikkausliiga,Finland,2017,True,True,False,True,False
999,244,Veikkausliiga,Finland,2018,True,True,False,True,False
1000,244,Veikkausliiga,Finland,2019,True,True,False,True,False
1001,244,Veikkausliiga,Finland,2020,True,False,False,True,False
1002,244,Veikkausliiga,Finland,2021,True,True,False,True,False
1003,244,Veikkausliiga,Finland,2022,True,True,False,True,False
1004,244,Veikkausliiga,Finland,2023,True,True,False,True,False
1005,244,Veikkausliiga,Finland,2024,True,False,True,True,True
1006,246,Suomen Cup,Finland,2012,True,False,False,True,False
1007,246,Suomen Cup,Finland,2013,True,False,False,True,False
1008,246,Suomen Cup,Finland,2014,True,False,False,True,False
1009,246,Suomen Cup,Finland,2015,True,False,False,True,False
1010,246,Suomen Cup,Finland,2016,True,False,False,True,False
1011,246,Suomen Cup,Finland,2017,True,False,False,True,False
1012,246,Suomen Cup,Finland,2018,True,False,False,True,False
1013,246,Suomen Cup,Finland,2019,True,False,False,True,False
1014,246,Suomen Cup,Finland,2020,True,False,False,True,False
1015,246,Suomen Cup,Finland,2021,True,False,False,True,False
1016,246,Suomen Cup,Finland,2022,True,False,False,True,False
1017,246,Suomen Cup,Finland,2023,True,False,False,True,False
1018,246,Suomen Cup,Finland,2024,True,False,True,True,False
1019,247,Kakkonen - Lohko A,Finland,2012,True,False,False,True,False
1020,247,Kakkonen - Lohko A,Finland,2013,True,False,False,True,False
1021,247,Kakkonen - Lohko A,Finland,2014,True,False,False,True,False
1022,247,Kakkonen - Lohko A,Finland,2015,True,False,False,True,False
1023,247,Kakkonen - Lohko A,Finland,2016,True,False,False,True,False
1024,247,Kakkonen - Lohko A,Finland,2017,True,False,False,True,False
1025,247,Kakkonen - Lohko A,Finland,2018,True,False,False,True,False
1026,247,Kakkonen - Lohko A,Finland,2019,True,False,False,True,False
1027,247,Kakkonen - Lohko A,Finland,2020,True,False,False,True,False
1028,247,Kakkonen - Lohko A,Finland,2021,True,False,False,True,False
1029,247,Kakkonen - Lohko A,Finland,2022,True,False,False,True,False
1030,247,Kakkonen - Lohko A,Finland,2023,True,False,False,True,False
1031,247,Kakkonen - Lohko A,Finland,2024,True,False,True,True,True
1032,248,Kakkonen - Lohko B,Finland,2012,True,False,False,True,False
1033,248,Kakkonen - Lohko B,Finland,2013,True,False,False,True,False
1034,248,Kakkonen - Lohko B,Finland,2014,True,False,False,True,False
1035,248,Kakkonen - Lohko B,Finland,2015,True,False,False,True,False
1036,248,Kakkonen - Lohko B,Finland,2016,True,False,False,True,False
1037,248,Kakkonen - Lohko B,Finland,2017,True,False,False,True,False
1038,248,Kakkonen - Lohko B,Finland,2018,True,False,False,True,False
1039,248,Kakkonen - Lohko B,Finland,2019,True,False,False,True,False
1040,248,Kakkonen - Lohko B,Finland,2020,True,False,False,True,False
1041,248,Kakkonen - Lohko B,Finland,2021,True,False,False,True,False
1042,248,Kakkonen - Lohko B,Finland,2022,True,False,False,True,False
1043,248,Kakkonen - Lohko B,Finland,2023,True,False,False,True,False
1044,248,Kakkonen - Lohko B,Finland,2024,True,False,True,True,True
1045,249,Kakkonen - Lohko C,Finland,2012,True,False,False,True,False
1046,249,Kakkonen - Lohko C,Finland,2013,True,False,False,True,False
1047,249,Kakkonen - Lohko C,Finland,2014,True,False,False,True,False
1048,249,Kakkonen - Lohko C,Finland,2015,True,False,False,True,False
1049,249,Kakkonen - Lohko C,Finland,2016,True,False,False,True,False
1050,249,Kakkonen - Lohko C,Finland,2017,True,False,False,True,False
1051,249,Kakkonen - Lohko C,Finland,2018,True,False,False,True,False
1052,249,Kakkonen - Lohko C,Finland,2019,True,False,False,True,False
1053,249,Kakkonen - Lohko C,Finland,2020,True,False,False,True,False
1054,249,Kakkonen - Lohko C,Finland,2021,True,False,False,True,False
1055,249,Kakkonen - Lohko C,Finland,2022,True,False,False,True,False
1056,249,Kakkonen - Lohko C,Finland,2023,True,False,False,True,False
1057,249,Kakkonen - Lohko C,Finland,2024,True,False,True,True,True
1058,526,Trophée des Champions,France,2012,False,False,False,True,False
1059,526,Trophée des Champions,France,2013,False,False,False,True,False
1060,526,Trophée des Champions,France,2014,False,False,False,True,False
1061,526,Trophée des Champions,France,2015,False,False,False,True,False
1062,526,Trophée des Champions,France,2016,False,False,False,True,False
1063,526,Trophée des Champions,France,2017,False,False,False,True,False
1064,526,Trophée des Champions,France,2018,False,False,False,True,False
1065,526,Trophée des Champions,France,2019,False,False,False,True,False
1066,526,Trophée des Champions,France,2020,False,True,False,True,False
1067,526,Trophée des Champions,France,2021,False,True,False,True,False
1068,526,Trophée des Champions,France,2022,False,True,False,True,False
1069,526,Trophée des Champions,France,2023,False,True,False,True,False
1070,526,Trophée des Champions,France,2024,False,False,True,True,False
1071,343,First League,Armenia,2012,False,False,False,True,False
1072,343,First League,Armenia,2013,False,False,False,True,False
1073,343,First League,Armenia,2014,False,False,False,True,False
1074,343,First League,Armenia,2015,False,False,False,True,False
1075,343,First League,Armenia,2016,False,False,False,True,False
1076,343,First League,Armenia,2017,False,False,False,True,False
1077,343,First League,Armenia,2018,False,False,False,True,False
1078,343,First League,Armenia,2019,True,False,False,True,False
1079,343,First League,Armenia,2020,True,False,False,True,False
1080,343,First League,Armenia,2021,True,False,False,True,False
1081,343,First League,Armenia,2022,True,False,False,True,False
1082,343,First League,Armenia,2023,True,False,False,True,False
1083,343,First League,Armenia,2024,False,False,True,True,False
1084,342,Premier League,Armenia,2012,True,False,False,True,False
1085,342,Premier League,Armenia,2013,True,False,False,True,False
1086,342,Premier League,Armenia,2014,True,False,False,True,False
1087,342,Premier League,Armenia,2015,True,False,False,True,False
1088,342,Premier League,Armenia,2016,True,False,False,True,False
1089,342,Premier League,Armenia,2017,True,False,False,True,False
1090,342,Premier League,Armenia,2018,True,False,False,True,False
1091,342,Premier League,Armenia,2019,True,False,False,True,False
1092,342,Premier League,Armenia,2020,True,False,False,True,False
1093,342,Premier League,Armenia,2021,True,False,False,True,False
1094,342,Premier League,Armenia,2022,True,False,False,True,False
1095,342,Premier League,Armenia,2023,True,False,False,True,False
1096,342,Premier League,Armenia,2024,True,False,True,True,False
1097,116,Premier League,Belarus,2012,True,False,False,True,False
1098,116,Premier League,Belarus,2013,True,False,False,True,False
1099,116,Premier League,Belarus,2014,True,False,False,True,False
1100,116,Premier League,Belarus,2015,True,False,False,True,False
1101,116,Premier League,Belarus,2016,True,False,False,True,False
1102,116,Premier League,Belarus,2017,True,False,False,True,False
1103,116,Premier League,Belarus,2018,True,False,False,True,False
1104,116,Premier League,Belarus,2019,True,False,False,True,False
1105,116,Premier League,Belarus,2020,True,True,False,True,False
1106,116,Premier League,Belarus,2021,True,False,False,True,False
1107,116,Premier League,Belarus,2022,True,True,False,True,False
1108,116,Premier League,Belarus,2023,True,True,False,True,False
1109,116,Premier League,Belarus,2024,True,True,True,True,True
1110,117,1. Division,Belarus,2012,True,False,False,True,False
1111,117,1. Division,Belarus,2013,True,False,False,True,False
1112,117,1. Division,Belarus,2014,True,False,False,True,False
1113,117,1. Division,Belarus,2015,True,False,False,True,False
1114,117,1. Division,Belarus,2016,True,False,False,True,False
1115,117,1. Division,Belarus,2017,True,False,False,True,False
1116,117,1. Division,Belarus,2018,True,False,False,True,False
1117,117,1. Division,Belarus,2019,True,False,False,True,False
1118,117,1. Division,Belarus,2020,True,False,False,True,False
1119,117,1. Division,Belarus,2021,True,False,False,True,False
1120,117,1. Division,Belarus,2022,True,False,False,True,False
1121,117,1. Division,Belarus,2023,True,False,False,True,False
1122,117,1. Division,Belarus,2024,True,False,True,True,True
1123,118,2. Division,Belarus,2012,False,False,False,True,False
1124,118,2. Division,Belarus,2013,False,False,False,True,False
1125,118,2. Division,Belarus,2014,False,False,False,True,False
1126,118,2. Division,Belarus,2015,False,False,False,True,False
1127,118,2. Division,Belarus,2016,False,False,False,True,False
1128,118,2. Division,Belarus,2017,False,False,False,True,False
1129,118,2. Division,Belarus,2018,False,False,False,True,False
1130,118,2. Division,Belarus,2019,False,False,False,True,False
1131,118,2. Division,Belarus,2020,False,False,False,True,False
1132,118,2. Division,Belarus,2021,False,False,False,True,False
1133,118,2. Division,Belarus,2022,True,False,False,True,False
1134,118,2. Division,Belarus,2023,True,False,False,True,False
1135,118,2. Division,Belarus,2024,True,False,True,True,False
1136,389,Premier League,Kazakhstan,2012,True,False,False,True,False
1137,389,Premier League,Kazakhstan,2013,True,False,False,True,False
1138,389,Premier League,Kazakhstan,2014,True,False,False,True,False
1139,389,Premier League,Kazakhstan,2015,True,False,False,True,False
1140,389,Premier League,Kazakhstan,2016,True,False,False,True,False
1141,389,Premier League,Kazakhstan,2017,True,False,False,True,False
1142,389,Premier League,Kazakhstan,2018,True,False,False,True,False
1143,389,Premier League,Kazakhstan,2019,True,False,False,True,False
1144,389,Premier League,Kazakhstan,2020,True,False,False,True,False
1145,389,Premier League,Kazakhstan,2021,True,False,False,True,False
1146,389,Premier League,Kazakhstan,2022,True,True,False,True,False
1147,389,Premier League,Kazakhstan,2023,True,True,False,True,False
1148,389,Premier League,Kazakhstan,2024,True,False,True,True,True
1149,121,DBU Pokalen,Denmark,2012,True,False,False,True,False
1150,121,DBU Pokalen,Denmark,2013,True,False,False,True,False
1151,121,DBU Pokalen,Denmark,2014,True,False,False,True,False
1152,121,DBU Pokalen,Denmark,2015,True,False,False,True,False
1153,121,DBU Pokalen,Denmark,2016,True,False,False,True,False
1154,121,DBU Pokalen,Denmark,2017,True,False,False,True,False
1155,121,DBU Pokalen,Denmark,2018,True,False,False,True,False
1156,121,DBU Pokalen,Denmark,2019,True,False,False,True,False
1157,121,DBU Pokalen,Denmark,2020,True,False,False,True,False
1158,121,DBU Pokalen,Denmark,2021,True,False,False,True,False
1159,121,DBU Pokalen,Denmark,2022,True,False,False,True,False
1160,121,DBU Pokalen,Denmark,2023,True,False,False,True,False
1161,121,DBU Pokalen,Denmark,2024,False,False,True,True,False
1162,364,1. Liga,Latvia,2012,False,False,False,True,False
1163,364,1. Liga,Latvia,2013,False,False,False,True,False
1164,364,1. Liga,Latvia,2014,False,False,False,True,False
1165,364,1. Liga,Latvia,2015,False,False,False,True,False
1166,364,1. Liga,Latvia,2016,False,False,False,True,False
1167,364,1. Liga,Latvia,2017,True,False,False,True,False
1168,364,1. Liga,Latvia,2018,True,False,False,True,False
1169,364,1. Liga,Latvia,2019,True,False,False,True,False
1170,364,1. Liga,Latvia,2020,True,False,False,True,False
1171,364,1. Liga,Latvia,2021,True,False,False,True,False
1172,364,1. Liga,Latvia,2022,True,False,False,True,False
1173,364,1. Liga,Latvia,2023,True,False,False,True,False
1174,364,1. Liga,Latvia,2024,True,False,True,True,True
1175,365,Virsliga,Latvia,2012,True,False,False,True,False
1176,365,Virsliga,Latvia,2013,True,False,False,True,False
1177,365,Virsliga,Latvia,2014,True,False,False,True,False
1178,365,Virsliga,Latvia,2015,True,False,False,True,False
1179,365,Virsliga,Latvia,2016,True,False,False,True,False
1180,365,Virsliga,Latvia,2017,True,False,False,True,False
1181,365,Virsliga,Latvia,2018,True,False,False,True,False
1182,365,Virsliga,Latvia,2019,True,False,False,True,False
1183,365,Virsliga,Latvia,2020,True,False,False,True,False
1184,365,Virsliga,Latvia,2021,True,False,False,True,False
1185,365,Virsliga,Latvia,2022,True,False,False,True,False
1186,365,Virsliga,Latvia,2023,True,False,False,True,False
1187,365,Virsliga,Latvia,2024,True,False,True,True,True
1188,361,1 Lyga,Lithuania,2012,False,False,False,True,False
1189,361,1 Lyga,Lithuania,2013,False,False,False,True,False
1190,361,1 Lyga,Lithuania,2014,False,False,False,True,False
1191,361,1 Lyga,Lithuania,2015,True,False,False,True,False
1192,361,1 Lyga,Lithuania,2016,False,False,False,True,False
1193,361,1 Lyga,Lithuania,2017,True,False,False,True,False
1194,361,1 Lyga,Lithuania,2018,True,False,False,True,False
1195,361,1 Lyga,Lithuania,2019,True,False,False,True,False
1196,361,1 Lyga,Lithuania,2020,True,False,False,True,False
1197,361,1 Lyga,Lithuania,2021,True,False,False,True,False
1198,361,1 Lyga,Lithuania,2022,True,False,False,True,False
1199,361,1 Lyga,Lithuania,2023,True,False,False,True,False
1200,361,1 Lyga,Lithuania,2024,True,False,True,True,False
1201,362,A Lyga,Lithuania,2012,True,False,False,True,False
1202,362,A Lyga,Lithuania,2013,True,False,False,True,False
1203,362,A Lyga,Lithuania,2014,True,False,False,True,False
1204,362,A Lyga,Lithuania,2015,True,False,False,True,False
1205,362,A Lyga,Lithuania,2016,True,False,False,True,False
1206,362,A Lyga,Lithuania,2017,True,False,False,True,False
1207,362,A Lyga,Lithuania,2018,True,False,False,True,False
1208,362,A Lyga,Lithuania,2019,True,False,False,True,False
1209,362,A Lyga,Lithuania,2020,True,False,False,True,False
1210,362,A Lyga,Lithuania,2021,True,False,False,True,False
1211,362,A Lyga,Lithuania,2022,True,False,False,True,False
1212,362,A Lyga,Lithuania,2023,True,False,False,True,False
1213,362,A Lyga,Lithuania,2024,True,False,True,True,True
1214,528,Community Shield,England,2012,False,False,False,True,False
1215,528,Community Shield,England,2013,False,False,False,True,False
1216,528,Community Shield,England,2014,False,False,False,True,False
1217,528,Community Shield,England,2015,False,True,False,True,False
1218,528,Community Shield,England,2016,False,False,False,True,False
1219,528,Community Shield,England,2017,False,True,False,True,False
1220,528,Community Shield,England,2018,False,True,False,True,False
1221,528,Community Shield,England,2019,False,True,False,True,False
1222,528,Community Shield,England,2020,False,True,False,True,False
1223,528,Community Shield,England,2021,False,True,False,True,False
1224,528,Community Shield,England,2022,False,True,False,True,False
1225,528,Community Shield,England,2023,False,True,False,True,False
1226,528,Community Shield,England,2024,False,False,True,True,False
1227,64,Feminine Division 1,France,2013,False,False,False,True,False
1228,64,Feminine Division 1,France,2014,False,False,False,True,False
1229,64,Feminine Division 1,France,2015,False,False,False,True,False
1230,64,Feminine Division 1,France,2016,False,False,False,True,False
1231,64,Feminine Division 1,France,2017,False,False,False,True,False
1232,64,Feminine Division 1,France,2018,True,False,False,True,False
1233,64,Feminine Division 1,France,2019,True,False,False,True,False
1234,64,Feminine Division 1,France,2020,True,False,False,True,False
1235,64,Feminine Division 1,France,2021,True,False,False,True,False
1236,64,Feminine Division 1,France,2022,True,False,False,True,False
1237,64,Feminine Division 1,France,2023,True,True,True,True,False
1238,327,Erovnuli Liga,Georgia,2014,True,False,False,True,False
1239,327,Erovnuli Liga,Georgia,2015,True,False,False,True,False
1240,327,Erovnuli Liga,Georgia,2016,True,False,False,True,False
1241,327,Erovnuli Liga,Georgia,2017,True,False,False,True,False
1242,327,Erovnuli Liga,Georgia,2018,True,False,False,True,False
1243,327,Erovnuli Liga,Georgia,2019,True,False,False,True,False
1244,327,Erovnuli Liga,Georgia,2020,True,False,False,True,False
1245,327,Erovnuli Liga,Georgia,2021,True,False,False,True,False
1246,327,Erovnuli Liga,Georgia,2022,True,False,False,True,False
1247,327,Erovnuli Liga,Georgia,2023,True,False,False,True,False
1248,327,Erovnuli Liga,Georgia,2024,True,False,True,True,False
1249,547,Super Cup,Italy,2014,False,False,False,True,False
1250,547,Super Cup,Italy,2015,False,False,False,True,False
1251,547,Super Cup,Italy,2016,False,True,False,True,False
1252,547,Super Cup,Italy,2018,False,True,False,True,False
1253,547,Super Cup,Italy,2019,False,True,False,True,False
1254,547,Super Cup,Italy,2020,False,True,False,True,False
1255,547,Super Cup,Italy,2021,False,True,False,True,False
1256,547,Super Cup,Italy,2022,False,True,False,True,False
1257,547,Super Cup,Italy,2023,False,True,True,True,False
1258,183,League One,Scotland,2015,True,False,False,True,False
1259,183,League One,Scotland,2016,True,False,False,True,False
1260,183,League One,Scotland,2017,True,False,False,True,False
1261,183,League One,Scotland,2018,True,False,False,True,False
1262,183,League One,Scotland,2019,True,False,False,True,False
1263,183,League One,Scotland,2020,True,False,False,True,False
1264,183,League One,Scotland,2021,True,False,False,True,False
1265,183,League One,Scotland,2022,True,False,False,True,False
1266,183,League One,Scotland,2023,True,False,False,True,False
1267,183,League One,Scotland,2024,True,False,True,True,False
1268,184,League Two,Scotland,2015,True,False,False,True,False
1269,184,League Two,Scotland,2016,True,False,False,True,False
1270,184,League Two,Scotland,2017,True,False,False,True,False
1271,184,League Two,Scotland,2018,True,False,False,True,False
1272,184,League Two,Scotland,2019,True,False,False,True,False
1273,184,League Two,Scotland,2020,True,False,False,True,False
1274,184,League Two,Scotland,2021,True,False,False,True,False
1275,184,League Two,Scotland,2022,True,False,False,True,False
1276,184,League Two,Scotland,2023,True,False,False,True,False
1277,184,League Two,Scotland,2024,True,False,True,True,False
1278,519,Super Cup,Belgium,2015,False,False,False,True,False
1279,519,Super Cup,Belgium,2016,False,False,False,True,False
1280,519,Super Cup,Belgium,2017,False,False,False,True,False
1281,519,Super Cup,Belgium,2018,False,False,False,True,False
1282,519,Super Cup,Belgium,2019,False,False,False,True,False
1283,519,Super Cup,Belgium,2020,False,False,False,True,False
1284,519,Super Cup,Belgium,2021,False,False,False,True,False
1285,519,Super Cup,Belgium,2022,False,False,False,True,False
1286,519,Super Cup,Belgium,2023,False,False,True,True,True
1287,122,2nd Division - Group 1,Denmark,2015,True,False,False,True,False
1288,122,2nd Division - Group 1,Denmark,2016,True,False,False,True,False
1289,122,2nd Division - Group 1,Denmark,2017,False,False,False,True,False
1290,122,2nd Division - Group 1,Denmark,2018,True,False,False,True,False
1291,122,2nd Division - Group 1,Denmark,2019,True,False,False,True,False
1292,122,2nd Division - Group 1,Denmark,2020,True,False,False,True,False
1293,122,2nd Division - Group 1,Denmark,2021,False,False,False,True,False
1294,122,2nd Division - Group 1,Denmark,2022,True,False,False,True,False
1295,122,2nd Division - Group 1,Denmark,2023,True,False,False,True,False
1296,122,2nd Division - Group 1,Denmark,2024,True,False,True,True,False
1297,123,2nd Division - Group 2,Denmark,2015,True,False,False,True,False
1298,123,2nd Division - Group 2,Denmark,2016,True,False,False,True,False
1299,123,2nd Division - Group 2,Denmark,2017,False,False,False,True,False
1300,123,2nd Division - Group 2,Denmark,2018,True,False,False,True,False
1301,123,2nd Division - Group 2,Denmark,2019,True,False,False,True,False
1302,123,2nd Division - Group 2,Denmark,2020,True,False,True,True,False
1303,550,Super Cup,Portugal,2016,True,False,False,True,False
1304,550,Super Cup,Portugal,2017,False,False,False,True,False
1305,550,Super Cup,Portugal,2018,False,False,False,True,False
1306,550,Super Cup,Portugal,2019,False,False,False,True,False
1307,550,Super Cup,Portugal,2020,False,False,False,True,False
1308,550,Super Cup,Portugal,2021,False,False,False,True,False
1309,550,Super Cup,Portugal,2022,False,False,False,True,False
1310,550,Super Cup,Portugal,2023,False,False,False,True,False
1311,550,Super Cup,Portugal,2024,False,False,True,True,False
1312,555,Supercupa,Romania,2016,False,False,False,True,False
1313,555,Supercupa,Romania,2017,False,False,False,True,False
1314,555,Supercupa,Romania,2018,False,False,False,True,False
1315,555,Supercupa,Romania,2019,False,False,False,True,False
1316,555,Supercupa,Romania,2020,False,False,False,True,False
1317,555,Supercupa,Romania,2021,False,False,False,True,False
1318,555,Supercupa,Romania,2022,False,False,False,True,False
1319,555,Supercupa,Romania,2023,False,False,False,True,False
1320,555,Supercupa,Romania,2024,False,False,True,True,False
1321,556,Super Cup,Spain,2016,False,True,False,True,False
1322,556,Super Cup,Spain,2017,False,True,False,True,False
1323,556,Super Cup,Spain,2018,False,True,False,True,False
1324,556,Super Cup,Spain,2019,False,True,False,True,False
1325,556,Super Cup,Spain,2020,False,True,False,True,False
1326,556,Super Cup,Spain,2021,False,True,False,True,False
1327,556,Super Cup,Spain,2022,False,True,False,True,False
1328,556,Super Cup,Spain,2023,False,True,True,True,False
1329,127,Denmark Series - Group 4,Denmark,2016,False,False,False,True,False
1330,127,Denmark Series - Group 4,Denmark,2017,False,False,False,True,False
1331,127,Denmark Series - Group 4,Denmark,2018,False,False,False,True,False
1332,127,Denmark Series - Group 4,Denmark,2019,False,False,False,True,False
1333,127,Denmark Series - Group 4,Denmark,2020,False,False,False,True,False
1334,127,Denmark Series - Group 4,Denmark,2021,False,False,False,True,False
1335,127,Denmark Series - Group 4,Denmark,2022,True,False,False,True,False
1336,127,Denmark Series - Group 4,Denmark,2023,True,False,False,True,False
1337,127,Denmark Series - Group 4,Denmark,2024,True,False,True,True,False
1338,563,Ettan - Norra,Sweden,2016,True,False,False,True,False
1339,563,Ettan - Norra,Sweden,2017,True,False,False,True,False
1340,563,Ettan - Norra,Sweden,2018,True,False,False,True,False
1341,563,Ettan - Norra,Sweden,2019,True,False,False,True,False
1342,563,Ettan - Norra,Sweden,2020,True,False,False,True,False
1343,563,Ettan - Norra,Sweden,2021,True,False,False,True,False
1344,563,Ettan - Norra,Sweden,2022,True,False,False,True,False
1345,563,Ettan - Norra,Sweden,2023,True,False,False,True,False
1346,563,Ettan - Norra,Sweden,2024,True,False,True,True,False
1347,564,Ettan - Södra,Sweden,2016,True,False,False,True,False
1348,564,Ettan - Södra,Sweden,2017,True,False,False,True,False
1349,564,Ettan - Södra,Sweden,2018,True,False,False,True,False
1350,564,Ettan - Södra,Sweden,2019,True,False,False,True,False
1351,564,Ettan - Södra,Sweden,2020,True,False,False,True,False
1352,564,Ettan - Södra,Sweden,2021,True,False,False,True,False
1353,564,Ettan - Södra,Sweden,2022,True,False,False,True,False
1354,564,Ettan - Södra,Sweden,2023,True,False,False,True,False
1355,564,Ettan - Södra,Sweden,2024,True,False,True,True,False
1356,496,Liga Alef,Israel,2016,False,False,False,True,False
1357,496,Liga Alef,Israel,2017,False,False,False,True,False
1358,496,Liga Alef,Israel,2018,False,False,False,True,False
1359,496,Liga Alef,Israel,2019,False,False,False,True,False
1360,496,Liga Alef,Israel,2020,False,False,False,True,False
1361,496,Liga Alef,Israel,2021,False,False,False,True,False
1362,496,Liga Alef,Israel,2022,False,False,False,True,False
1363,496,Liga Alef,Israel,2023,True,False,True,True,False
1364,506,2. liga,Slovakia,2016,True,False,False,True,False
1365,506,2. liga,Slovakia,2017,True,False,False,True,False
1366,506,2. liga,Slovakia,2018,True,False,False,True,False
1367,506,2. liga,Slovakia,2019,True,False,False,True,False
1368,506,2. liga,Slovakia,2020,True,False,False,True,False
1369,506,2. liga,Slovakia,2021,True,False,False,True,False
1370,506,2. liga,Slovakia,2022,True,False,False,True,False
1371,506,2. liga,Slovakia,2023,True,False,True,True,False
1372,543,Super Cup,Netherlands,2016,False,False,False,True,False
1373,543,Super Cup,Netherlands,2017,False,False,False,True,False
1374,543,Super Cup,Netherlands,2018,False,False,False,True,False
1375,543,Super Cup,Netherlands,2019,False,True,False,True,False
1376,543,Super Cup,Netherlands,2020,False,True,False,True,False
1377,543,Super Cup,Netherlands,2021,False,True,False,True,False
1378,543,Super Cup,Netherlands,2022,False,True,False,True,False
1379,543,Super Cup,Netherlands,2023,False,False,True,True,False
1380,382,Liga Leumit,Israel,2016,True,False,False,True,False
1381,382,Liga Leumit,Israel,2017,True,False,False,True,False
1382,382,Liga Leumit,Israel,2018,True,False,False,True,False
1383,382,Liga Leumit,Israel,2019,True,False,False,True,False
1384,382,Liga Leumit,Israel,2020,True,False,False,True,False
1385,382,Liga Leumit,Israel,2021,True,False,False,True,False
1386,382,Liga Leumit,Israel,2022,True,False,False,True,False
1387,382,Liga Leumit,Israel,2023,True,False,False,True,False
1388,382,Liga Leumit,Israel,2024,True,False,True,True,False
1389,383,Ligat Ha'al,Israel,2016,True,False,False,True,False
1390,383,Ligat Ha'al,Israel,2017,True,False,False,True,False
1391,383,Ligat Ha'al,Israel,2018,True,False,False,True,False
1392,383,Ligat Ha'al,Israel,2019,True,False,False,True,False
1393,383,Ligat Ha'al,Israel,2020,True,False,False,True,False
1394,383,Ligat Ha'al,Israel,2021,True,True,False,True,False
